Candidate_Name,Candidate_Skills,Candidate_Exp_Level,Rank,Job_Title,Company,Location,Required_Skills,Job_Exp_Level,Salary,Industry,Skill_Similarity,Final_Score,Skill_Overlap_Ratio,Level_Match
Anita Joyce,"market research, sem, seo, content strategy, social media",Entry Level,3,Copy,Carter-Lopez,London,"social media, seo, market research",Entry Level,90000.0,Marketing,0.4905,0.432,1.0,True
Kenneth Hubbard,"content strategy, market research, google analytics, seo, crm",Mid Level,1,Advertising account planner,Harris Ltd,San Francisco,"market research, seo",Mid Level,107000.0,Marketing,0.3483,0.311,1.0,True
Kenneth Hubbard,"content strategy, market research, google analytics, seo, crm",Mid Level,2,IT sales professional,"Carter, Powell and Hardy",Berlin,"market research, seo",Mid Level,87000.0,Marketing,0.3483,0.311,1.0,True
Kenneth Hubbard,"content strategy, market research, google analytics, seo, crm",Mid Level,3,Contracting civil engineer,"Donovan, Burton and Peters",San Francisco,"market research, seo",Mid Level,97000.0,Marketing,0.3483,0.311,1.0,True
Linda Russell,"campaign management, branding, content strategy, sem, google analytics",Senior Level,1,Chartered public finance accountant,"Gilmore, Johnson and Chung",London,medical research,Senior Level,99000.0,Healthcare,0.0,0.015,0.0,True
Linda Russell,"campaign management, branding, content strategy, sem, google analytics",Senior Level,2,Insurance risk surveyor,"Johnson, Ware and Snyder",London,merchandising,Senior Level,106000.0,Retail,0.0,0.015,0.0,True
Linda Russell,"campaign management, branding, content strategy, sem, google analytics",Senior Level,3,Early years teacher,Richardson Ltd,Sydney,pharmaceuticals,Senior Level,87000.0,Healthcare,0.0,0.015,0.0,True
Kevin Mcknight,"sem, market research, crm, content strategy, campaign management",Mid Level,1,"Development worker, community","Wright, Cooper and Jenkins",London,market research,Mid Level,88000.0,Marketing,0.2241,0.2055,1.0,True
Kevin Mcknight,"sem, market research, crm, content strategy, campaign management",Mid Level,2,Retail banker,Carroll-Luna,New York,market research,Mid Level,128000.0,Marketing,0.2241,0.2055,1.0,True
Kevin Mcknight,"sem, market research, crm, content strategy, campaign management",Mid Level,3,"Civil engineer, contracting",Lynn LLC,Toronto,market research,Mid Level,123000.0,Marketing,0.2241,0.2055,1.0,True
Lance Keller,"lead generation, social media, market research, seo, campaign management",Entry Level,1,Arts administrator,"Carter, Rice and Douglas",Toronto,"market research, seo, social media",Entry Level,98000.0,Marketing,0.4922,0.4334,1.0,True
Lance Keller,"lead generation, social media, market research, seo, campaign management",Entry Level,2,Actuary,Carr-Wood,London,"seo, social media, market research",Entry Level,128000.0,Marketing,0.4922,0.4334,1.0,True
Lance Keller,"lead generation, social media, market research, seo, campaign management",Entry Level,3,Copy,Carter-Lopez,London,"social media, seo, market research",Entry Level,90000.0,Marketing,0.4922,0.4334,1.0,True
Michael Clark,"branding, seo, lead generation, campaign management, market research",Entry Level,1,"Designer, exhibition/display","King, Thompson and Thomas",Sydney,"seo, market research",Entry Level,112000.0,Marketing,0.3511,0.3135,1.0,True
Michael Clark,"branding, seo, lead generation, campaign management, market research",Entry Level,2,Local government officer,"Golden, Molina and Peterson",Toronto,"market research, seo",Entry Level,79000.0,Marketing,0.3511,0.3135,1.0,True
Michael Clark,"branding, seo, lead generation, campaign management, market research",Entry Level,3,Patent examiner,Aguilar and Sons,Sydney,"seo, market research",Entry Level,113000.0,Marketing,0.3511,0.3135,1.0,True
Chad Grant,"lead generation, social media, crm, content strategy, campaign management",Senior Level,1,Logistics and distribution manager,Fleming PLC,New York,social media,Senior Level,100000.0,Marketing,0.224,0.2054,1.0,True
Chad Grant,"lead generation, social media, crm, content strategy, campaign management",Senior Level,2,Museum/gallery curator,Howard Ltd,Toronto,social media,Senior Level,98000.0,Marketing,0.224,0.2054,1.0,True
Chad Grant,"lead generation, social media, crm, content strategy, campaign management",Senior Level,3,"Embryologist, clinical",Ashley-Wells,Berlin,social media,Senior Level,75000.0,Marketing,0.224,0.2054,1.0,True
Brandi Tate,"social media, market research, lead generation, campaign management, google analytics",Mid Level,1,Health service manager,"Tucker, Simon and Walton",San Francisco,"social media, market research",Mid Level,87000.0,Marketing,0.3539,0.3158,1.0,True
Brandi Tate,"social media, market research, lead generation, campaign management, google analytics",Mid Level,2,Site engineer,Hayes-Black,Toronto,"market research, social media",Mid Level,55000.0,Marketing,0.3539,0.3158,1.0,True
Brandi Tate,"social media, market research, lead generation, campaign management, google analytics",Mid Level,3,Public relations officer,Mccann Group,London,"market research, social media",Mid Level,51000.0,Marketing,0.3539,0.3158,1.0,True
Micheal Rivera,"lead generation, social media, seo, branding, sem",Mid Level,1,Clinical psychologist,Anderson-Hayes,Toronto,"seo, social media",Mid Level,132000.0,Marketing,0.3508,0.3132,1.0,True
Micheal Rivera,"lead generation, social media, seo, branding, sem",Mid Level,2,"Scientist, physiological","Patel, Shields and Mitchell",Berlin,"seo, social media",Mid Level,53000.0,Marketing,0.3508,0.3132,1.0,True
Micheal Rivera,"lead generation, social media, seo, branding, sem",Mid Level,3,"Production assistant, television",Espinoza Inc,New York,"seo, social media",Mid Level,59000.0,Marketing,0.3508,0.3132,1.0,True
Terri Harrison,"content strategy, google analytics, seo, market research, branding",Mid Level,1,Advertising account planner,Harris Ltd,San Francisco,"market research, seo",Mid Level,107000.0,Marketing,0.35,0.3125,1.0,True
Terri Harrison,"content strategy, google analytics, seo, market research, branding",Mid Level,2,IT sales professional,"Carter, Powell and Hardy",Berlin,"market research, seo",Mid Level,87000.0,Marketing,0.35,0.3125,1.0,True
Terri Harrison,"content strategy, google analytics, seo, market research, branding",Mid Level,3,Contracting civil engineer,"Donovan, Burton and Peters",San Francisco,"market research, seo",Mid Level,97000.0,Marketing,0.35,0.3125,1.0,True
Edward Ellis,"social media, market research, campaign management, seo, google analytics",Entry Level,1,Arts administrator,"Carter, Rice and Douglas",Toronto,"market research, seo, social media",Entry Level,98000.0,Marketing,0.4951,0.4358,1.0,True
Edward Ellis,"social media, market research, campaign management, seo, google analytics",Entry Level,2,Actuary,Carr-Wood,London,"seo, social media, market research",Entry Level,128000.0,Marketing,0.4951,0.4358,1.0,True
Edward Ellis,"social media, market research, campaign management, seo, google analytics",Entry Level,3,Copy,Carter-Lopez,London,"social media, seo, market research",Entry Level,90000.0,Marketing,0.4951,0.4358,1.0,True
Jonathan Wood,"branding, google analytics, social media, crm, sem",Entry Level,1,Operational researcher,Thomas-Holland,Bangalore,social media,Entry Level,100000.0,Marketing,0.2246,0.2059,1.0,True
Jonathan Wood,"branding, google analytics, social media, crm, sem",Entry Level,2,"Production assistant, radio",Roberts LLC,Berlin,social media,Entry Level,52000.0,Marketing,0.2246,0.2059,1.0,True
Jonathan Wood,"branding, google analytics, social media, crm, sem",Entry Level,3,"Surveyor, building control","Brown, Lester and Harris",New York,social media,Entry Level,76000.0,Marketing,0.2246,0.2059,1.0,True
Michael Montoya,"content strategy, social media, crm, campaign management, seo",Senior Level,1,"Therapist, horticultural",Diaz Inc,Sydney,"social media, seo",Senior Level,76000.0,Marketing,0.35,0.3125,1.0,True
Michael Montoya,"content strategy, social media, crm, campaign management, seo",Senior Level,2,Insurance account manager,Martin and Sons,New York,"seo, social media",Senior Level,60000.0,Marketing,0.35,0.3125,1.0,True
Michael Montoya,"content strategy, social media, crm, campaign management, seo",Senior Level,3,Energy manager,"West, Richard and Johnson",Bangalore,"seo, social media",Senior Level,77000.0,Marketing,0.35,0.3125,1.0,True
Brandon Mcdonald,"seo, market research, sem, google analytics, lead generation",Senior Level,1,Chartered accountant,Chang-Goodwin,London,"market research, seo",Senior Level,85000.0,Marketing,0.3512,0.3135,1.0,True
Brandon Mcdonald,"seo, market research, sem, google analytics, lead generation",Senior Level,2,"Pharmacist, hospital",Brown and Sons,San Francisco,"market research, seo",Senior Level,137000.0,Marketing,0.3512,0.3135,1.0,True
Brandon Mcdonald,"seo, market research, sem, google analytics, lead generation",Senior Level,3,"Editor, commissioning",Clark Inc,Sydney,"market research, seo",Senior Level,82000.0,Marketing,0.3512,0.3135,1.0,True
Sandra Yoder,"market research, lead generation, sem, google analytics, campaign management",Entry Level,1,Insurance account manager,Wilson Inc,Toronto,market research,Entry Level,124000.0,Marketing,0.2256,0.2067,1.0,True
Sandra Yoder,"market research, lead generation, sem, google analytics, campaign management",Entry Level,2,Press photographer,"Perry, Thomas and Ford",London,market research,Entry Level,88000.0,Marketing,0.2256,0.2067,1.0,True
Sandra Yoder,"market research, lead generation, sem, google analytics, campaign management",Entry Level,3,Colour technologist,Lamb and Sons,Sydney,market research,Entry Level,87000.0,Marketing,0.2256,0.2067,1.0,True
Wyatt Ballard,"lead generation, sem, campaign management, market research, social media",Entry Level,1,Equality and diversity officer,"Miller, Miller and Griffith",Bangalore,"market research, social media",Entry Level,105000.0,Marketing,0.3542,0.3161,1.0,True
Wyatt Ballard,"lead generation, sem, campaign management, market research, social media",Entry Level,2,"Psychologist, sport and exercise",Anderson Ltd,Berlin,"market research, social media",Entry Level,148000.0,Marketing,0.3542,0.3161,1.0,True
Wyatt Ballard,"lead generation, sem, campaign management, market research, social media",Entry Level,3,Information systems manager,Taylor PLC,Sydney,"market research, social media",Entry Level,43000.0,Marketing,0.3542,0.3161,1.0,True
Heidi Gonzalez,"sem, campaign management, google analytics, crm, branding",Mid Level,1,Agricultural engineer,Miller LLC,Sydney,react,Mid Level,130000.0,Software,0.0,0.015,0.0,True
Heidi Gonzalez,"sem, campaign management, google analytics, crm, branding",Mid Level,2,Pharmacologist,Johnson and Sons,San Francisco,"sales, customer service",Mid Level,40000.0,Retail,0.0,0.015,0.0,True
Heidi Gonzalez,"sem, campaign management, google analytics, crm, branding",Mid Level,3,Higher education careers adviser,Hawkins-Jordan,London,research,Mid Level,52000.0,Education,0.0,0.015,0.0,True
Michael Foster,"crm, seo, lead generation, market research, content strategy",Entry Level,1,"Designer, exhibition/display","King, Thompson and Thomas",Sydney,"seo, market research",Entry Level,112000.0,Marketing,0.3468,0.3097,1.0,True
Michael Foster,"crm, seo, lead generation, market research, content strategy",Entry Level,2,Local government officer,"Golden, Molina and Peterson",Toronto,"market research, seo",Entry Level,79000.0,Marketing,0.3468,0.3097,1.0,True
Michael Foster,"crm, seo, lead generation, market research, content strategy",Entry Level,3,Patent examiner,Aguilar and Sons,Sydney,"seo, market research",Entry Level,113000.0,Marketing,0.3468,0.3097,1.0,True
Clayton Colon,"branding, lead generation, sem, google analytics, content strategy",Senior Level,1,Chartered public finance accountant,"Gilmore, Johnson and Chung",London,medical research,Senior Level,99000.0,Healthcare,0.0,0.015,0.0,True
Clayton Colon,"branding, lead generation, sem, google analytics, content strategy",Senior Level,2,Insurance risk surveyor,"Johnson, Ware and Snyder",London,merchandising,Senior Level,106000.0,Retail,0.0,0.015,0.0,True
Clayton Colon,"branding, lead generation, sem, google analytics, content strategy",Senior Level,3,Early years teacher,Richardson Ltd,Sydney,pharmaceuticals,Senior Level,87000.0,Healthcare,0.0,0.015,0.0,True
Michael Morris,"lead generation, google analytics, social media, branding, content strategy",Mid Level,1,"Administrator, local government",Preston-Moore,Berlin,social media,Mid Level,135000.0,Marketing,0.2243,0.2056,1.0,True
Michael Morris,"lead generation, google analytics, social media, branding, content strategy",Mid Level,2,"Engineer, energy","Johnson, York and Cole",Berlin,social media,Mid Level,106000.0,Marketing,0.2243,0.2056,1.0,True
Michael Morris,"lead generation, google analytics, social media, branding, content strategy",Mid Level,3,Lexicographer,Davis-Koch,New York,social media,Mid Level,121000.0,Marketing,0.2243,0.2056,1.0,True
Dr. Jordan Wells,"google analytics, branding, crm, lead generation, campaign management",Mid Level,1,Agricultural engineer,Miller LLC,Sydney,react,Mid Level,130000.0,Software,0.0,0.015,0.0,True
Dr. Jordan Wells,"google analytics, branding, crm, lead generation, campaign management",Mid Level,2,Pharmacologist,Johnson and Sons,San Francisco,"sales, customer service",Mid Level,40000.0,Retail,0.0,0.015,0.0,True
Dr. Jordan Wells,"google analytics, branding, crm, lead generation, campaign management",Mid Level,3,Higher education careers adviser,Hawkins-Jordan,London,research,Mid Level,52000.0,Education,0.0,0.015,0.0,True
Jenna Garrison,"campaign management, seo, crm, market research, sem",Mid Level,1,Advertising account planner,Harris Ltd,San Francisco,"market research, seo",Mid Level,107000.0,Marketing,0.3512,0.3135,1.0,True
